Date/Time: 7/27/2021 5:10:34 PM
Sensor Name: Pin157
Type: N
Annealing Status: Irradiated, Not Annealed
Environment: RT
Tester: Andrew Kent

Time Delay per Ramp Step (s): 0.500

Vf: 131.940000

Avg: 130.521333
Std Dev: 0.739566
Min: 129.510000
Max: 131.940000

Time	I	0.000000s	Temperature	Air_Temp	Humidity	Dewpoint	
3710264881.641240	1.400E-3	1.707E+2	    5.7850	   15.2990	   42.5623	    2.6648	
3710264882.912189	1.600E-3	1.881E+2	    5.7850	   15.2723	   42.5623	    2.6346	
3710264884.191913	1.800E-3	2.036E+2	    5.7850	   15.2723	   42.5623	    2.6346	
3710264885.466117	2.000E-3	2.180E+2	    5.7850	   15.2723	   42.5623	    2.6346	
3710264894.014573	2.000E-4	2.787E+1	    5.4133	   15.2198	   42.5614	    2.5869	
3710264895.262187	4.000E-4	5.465E+1	    5.4133	   15.2198	   42.5614	    2.5869	
3710264896.530552	6.000E-4	8.062E+1	    5.4133	   15.2198	   42.5614	    2.5869	
3710264897.828096	8.000E-4	1.061E+2	    5.3518	   15.2769	   42.5892	    2.6476	
3710264899.093605	1.000E-3	1.295E+2	    5.3518	   15.2769	   42.5892	    2.6476	
3710264900.368560	1.200E-3	1.507E+2	    5.3518	   15.2769	   42.5892	    2.6476	
3710264901.634328	1.400E-3	1.702E+2	    5.3313	   15.2769	   42.5892	    2.6476	
3710264902.912321	1.600E-3	1.878E+2	    5.3313	   15.2658	   42.6297	    2.6510	
3710264904.192285	1.800E-3	2.035E+2	    5.3313	   15.2658	   42.6297	    2.6510	
3710264905.467175	2.000E-3	2.179E+2	    5.3313	   15.2658	   42.6297	    2.6510	
3710264914.015029	2.000E-4	2.795E+1	    5.5594	   15.3017	   42.7767	    2.7319	
3710264915.257906	4.000E-4	5.484E+1	    5.5594	   15.3017	   42.7767	    2.7319	
3710264916.535500	6.000E-4	8.094E+1	    5.5594	   15.3017	   42.7767	    2.7319	
3710264917.835614	8.000E-4	1.064E+2	    5.7132	   15.3036	   42.7799	    2.7346	
3710264919.113308	1.000E-3	1.299E+2	    5.7132	   15.3036	   42.7799	    2.7346	
3710264920.392402	1.200E-3	1.513E+2	    5.7132	   15.3036	   42.7799	    2.7346	
3710264921.661990	1.400E-3	1.708E+2	    5.8593	   15.2548	   42.7527	    2.6816	
3710264922.930328	1.600E-3	1.880E+2	    5.8593	   15.2548	   42.7527	    2.6816	
3710264924.207358	1.800E-3	2.034E+2	    5.8593	   15.2548	   42.7527	    2.6816	
3710264925.467989	2.000E-3	2.178E+2	    5.8593	   15.2548	   42.7527	    2.6816	
3710264934.015570	2.000E-4	2.790E+1	    6.1899	   15.2938	   42.5857	    2.6617	
3710264935.270010	4.000E-4	5.473E+1	    6.1899	   15.2938	   42.5857	    2.6617	
3710264936.542441	6.000E-4	8.081E+1	    6.1899	   15.2938	   42.5857	    2.6617	
3710264937.852537	8.000E-4	1.063E+2	    6.1848	   15.2791	   42.5547	    2.6383	
3710264939.126142	1.000E-3	1.298E+2	    6.1848	   15.2791	   42.5547	    2.6383	
3710264940.407386	1.200E-3	1.513E+2	    6.1848	   15.2791	   42.5547	    2.6383	
3710264941.689117	1.400E-3	1.705E+2	    6.1207	   15.3262	   42.5342	    2.6740	
3710264942.954208	1.600E-3	1.877E+2	    6.1207	   15.3262	   42.5342	    2.6740	
3710264944.232480	1.800E-3	2.034E+2	    6.1207	   15.3262	   42.5342	    2.6740	
3710264945.496377	2.000E-3	2.177E+2	    6.1207	   15.3262	   42.5342	    2.6740	
3710264954.015710	2.000E-4	2.796E+1	    5.7465	   15.3005	   42.6414	    2.6862	
3710264955.259686	4.000E-4	5.486E+1	    5.7465	   15.3005	   42.6414	    2.6862	
3710264956.534662	6.000E-4	8.091E+1	    5.7465	   15.3005	   42.6414	    2.6862	
3710264957.834589	8.000E-4	1.066E+2	    5.6158	   15.3105	   42.6445	    2.6962	
3710264959.111063	1.000E-3	1.303E+2	    5.6158	   15.3105	   42.6445	    2.6962	
3710264960.389015	1.200E-3	1.517E+2	    5.6158	   15.3105	   42.6445	    2.6962	
3710264961.652461	1.400E-3	1.712E+2	    5.5133	   15.3105	   42.6724	    2.6962	
3710264962.927934	1.600E-3	1.886E+2	    5.5133	   15.3439	   42.6724	    2.7356	
3710264964.205577	1.800E-3	2.044E+2	    5.5133	   15.3439	   42.6724	    2.7356	
3710264965.475470	2.000E-3	2.186E+2	    5.5133	   15.3439	   42.6724	    2.7356	
3710264974.016124	2.000E-4	2.821E+1	    5.4364	   15.2436	   42.7704	    2.6772	
3710264975.271683	4.000E-4	5.536E+1	    5.4364	   15.2436	   42.7704	    2.6772	
3710264976.548655	6.000E-4	8.167E+1	    5.4364	   15.2436	   42.7704	    2.6772	
3710264977.868073	8.000E-4	1.073E+2	    5.5158	   15.2240	   42.7479	    2.6522	
3710264979.140830	1.000E-3	1.310E+2	    5.5158	   15.2240	   42.7479	    2.6522	
3710264980.410193	1.200E-3	1.527E+2	    5.5158	   15.2240	   42.7479	    2.6522	
3710264981.681208	1.400E-3	1.722E+2	    5.6491	   15.2094	   42.7217	    2.6304	
3710264982.954346	1.600E-3	1.897E+2	    5.6491	   15.2094	   42.7217	    2.6304	
3710264984.229249	1.800E-3	2.054E+2	    5.6491	   15.2094	   42.7217	    2.6304	
3710264985.500946	2.000E-3	2.197E+2	    5.6491	   15.2094	   42.7217	    2.6304	
3710264994.017110	2.000E-4	2.829E+1	    6.0361	   15.3120	   42.7650	    2.7373	
3710264995.266170	4.000E-4	5.560E+1	    6.0361	   15.3120	   42.7650	    2.7373	
3710264996.542677	6.000E-4	8.208E+1	    6.0361	   15.3120	   42.7650	    2.7373	
3710264997.834907	8.000E-4	1.079E+2	    6.0874	   15.2391	   42.7859	    2.6783	
3710264999.103313	1.000E-3	1.316E+2	    6.0874	   15.2391	   42.7859	    2.6783	
3710265000.378950	1.200E-3	1.532E+2	    6.0874	   15.2391	   42.7859	    2.6783	
3710265001.651034	1.400E-3	1.724E+2	    6.0951	   15.2391	   42.7859	    2.6783	
3710265002.922727	1.600E-3	1.900E+2	    6.0951	   15.2646	   42.7593	    2.6926	
3710265004.197299	1.800E-3	2.056E+2	    6.0951	   15.2646	   42.7593	    2.6926	
3710265005.469871	2.000E-3	2.199E+2	    6.0951	   15.2646	   42.7593	    2.6926	
3710265014.018034	2.000E-4	2.836E+1	    5.8490	   15.2078	   42.6515	    2.6058	
3710265015.270370	4.000E-4	5.559E+1	    5.8490	   15.2078	   42.6515	    2.6058	
3710265016.540672	6.000E-4	8.210E+1	    5.8490	   15.2078	   42.6515	    2.6058	
3710265017.833966	8.000E-4	1.079E+2	    5.7081	   15.2786	   42.6233	    2.6605	
3710265019.103205	1.000E-3	1.319E+2	    5.7081	   15.2786	   42.6233	    2.6605	
3710265020.378122	1.200E-3	1.532E+2	    5.7081	   15.2786	   42.6233	    2.6605	
3710265021.644023	1.400E-3	1.729E+2	    5.5825	   15.2786	   42.6050	    2.6605	
3710265022.917268	1.600E-3	1.906E+2	    5.5825	   15.2696	   42.6050	    2.6463	
3710265024.196085	1.800E-3	2.063E+2	    5.5825	   15.2696	   42.6050	    2.6463	
3710265025.463874	2.000E-3	2.206E+2	    5.5825	   15.2696	   42.6050	    2.6463	
3710265034.018267	2.000E-4	2.847E+1	    5.2878	   15.1659	   42.6328	    2.5618	
3710265035.263826	4.000E-4	5.591E+1	    5.2878	   15.1659	   42.6328	    2.5618	
3710265036.542765	6.000E-4	8.249E+1	    5.2878	   15.1659	   42.6328	    2.5618	
3710265037.836095	8.000E-4	1.084E+2	    5.2698	   15.1826	   42.6543	    2.5840	
3710265039.107707	1.000E-3	1.319E+2	    5.2698	   15.1826	   42.6543	    2.5840	
3710265040.382647	1.200E-3	1.534E+2	    5.2698	   15.1826	   42.6543	    2.5840	
3710265041.654301	1.400E-3	1.729E+2	    5.3006	   15.2125	   42.6913	    2.6231	
3710265042.920362	1.600E-3	1.904E+2	    5.3006	   15.2125	   42.6913	    2.6231	
3710265044.198986	1.800E-3	2.063E+2	    5.3006	   15.2125	   42.6913	    2.6231	
3710265045.465672	2.000E-3	2.207E+2	    5.3006	   15.2125	   42.6913	    2.6231	
