37399_049_PSS_HM_X_Irrad_1100min
Date/Time: 2/3/2022 12:47:09 PM
Sensor Name: 37399_049_PSS_HM_X
Station: Tesla
Annealing Status: 1100 min
Environment: -20C
Tester: Eric Spencer
Notes: After Alibava Testing

Time Delay per Ramp Step (s): 1.000

CV Time Delay per Measurement (s) :0.500

AC Voltage (V): 0.500

Current Number of measurements per voltage: 4.000

IV Time Delay per Measurement (s) :0.500


BiasVoltage	LCR_Cp_freq1000.0	LCR_G_freq1000.0	Temperature	Air_Temp	Humidity	Dewpoint	
 -380.0000	9.649E-11	2.734E-7	  -20.0000	   26.7567	    1.3413	    0.0000	
 -390.0000	9.615E-11	2.590E-7	  -20.0000	   26.7567	    1.3413	    0.0000	
 -400.0000	9.522E-11	2.703E-7	  -20.0000	   26.7567	    1.3413	    0.0000	
 -410.0000	9.477E-11	2.564E-7	  -20.0000	   26.7567	    1.3413	    0.0000	
 -420.0000	9.195E-11	2.494E-7	  -20.0000	   26.7567	    1.3413	    0.0000	
 -430.0000	9.162E-11	2.567E-7	  -20.0000	   26.7567	    1.3413	    0.0000	
 -440.0000	9.160E-11	2.434E-7	  -20.0000	   26.7567	    1.3413	    0.0000	
 -450.0000	9.121E-11	2.465E-7	  -20.0000	   26.7567	    1.3413	    0.0000	
 -460.0000	8.997E-11	2.301E-7	  -20.0000	   26.7567	    1.3413	    0.0000	
 -470.0000	8.913E-11	2.331E-7	  -20.0000	   26.7567	    1.3413	    0.0000	
 -480.0000	8.821E-11	2.336E-7	  -20.0000	   26.7567	    1.3413	    0.0000	
 -490.0000	8.721E-11	2.279E-7	  -20.0000	   26.7567	    1.3413	    0.0000	
 -500.0000	8.683E-11	2.285E-7	  -20.0000	   26.7567	    1.3413	    0.0000	
 -510.0000	8.490E-11	2.164E-7	  -20.0000	   26.7567	    1.3413	    0.0000	
 -520.0000	8.250E-11	2.150E-7	  -20.0000	   26.7567	    1.3413	    0.0000	
 -530.0000	8.203E-11	2.070E-7	  -20.0000	   26.7567	    1.3413	    0.0000	
 -540.0000	8.198E-11	2.058E-7	  -20.0000	   26.7567	    1.3413	    0.0000	
 -550.0000	8.222E-11	1.991E-7	  -20.0000	   26.7567	    1.3413	    0.0000	
 -560.0000	7.951E-11	1.987E-7	  -20.0000	   26.7567	    1.3413	    0.0000	
 -570.0000	7.970E-11	1.887E-7	  -20.0000	   26.7567	    1.3413	    0.0000	
 -580.0000	7.628E-11	1.886E-7	  -20.0000	   26.7567	    1.3413	    0.0000	
 -590.0000	7.674E-11	1.882E-7	  -20.0000	   26.7567	    1.3413	    0.0000	
 -600.0000	7.761E-11	1.819E-7	  -20.0000	   26.7567	    1.3413	    0.0000	
 -610.0000	7.531E-11	1.955E-7	  -20.0000	   26.7567	    1.3413	    0.0000	
 -620.0000	7.562E-11	1.692E-7	  -20.0000	   26.7567	    1.3413	    0.0000	
 -630.0000	7.292E-11	1.624E-7	  -20.0000	   26.7567	    1.3413	    0.0000	
 -640.0000	7.486E-11	1.587E-7	  -20.0000	   26.7567	    1.3413	    0.0000	
 -650.0000	7.146E-11	1.581E-7	  -20.0000	   26.7567	    1.3413	    0.0000	
 -660.0000	6.953E-11	1.715E-7	  -20.0000	   26.7567	    1.3413	    0.0000	
 -670.0000	7.163E-11	1.536E-7	  -20.0000	   26.7567	    1.3413	    0.0000	
 -680.0000	7.000E-11	1.629E-7	  -20.0000	   26.7567	    1.3413	    0.0000	
 -690.0000	7.031E-11	1.571E-7	  -20.0000	   26.7567	    1.3413	    0.0000	
 -700.0000	6.965E-11	1.466E-7	  -20.0000	   26.7567	    1.3413	    0.0000	
 -710.0000	6.553E-11	1.336E-7	  -20.0000	   26.7567	    1.3413	    0.0000	
 -720.0000	6.569E-11	1.339E-7	  -20.0000	   26.7567	    1.3413	    0.0000	
 -730.0000	6.514E-11	1.440E-7	  -20.0000	   26.7567	    1.3413	    0.0000	
 -740.0000	6.562E-11	1.301E-7	  -20.0000	   26.7567	    1.3413	    0.0000	
 -750.0000	6.417E-11	1.442E-7	  -20.0000	   26.7567	    1.3413	    0.0000	
 -760.0000	6.418E-11	1.311E-7	  -20.0000	   26.7567	    1.3413	    0.0000	
 -770.0000	6.433E-11	1.289E-7	  -20.0000	   26.7567	    1.3413	    0.0000	
 -780.0000	6.394E-11	1.262E-7	  -20.0000	   26.7567	    1.3413	    0.0000	
 -790.0000	6.475E-11	1.362E-7	  -20.0000	   26.7567	    1.3413	    0.0000	
 -800.0000	6.369E-11	1.170E-7	  -20.0000	   26.7567	    1.3413	    0.0000	
 -810.0000	6.348E-11	9.969E-8	  -20.0000	   26.7567	    1.3413	    0.0000	
 -820.0000	6.130E-11	1.175E-7	  -20.0000	   26.7567	    1.3413	    0.0000	
 -830.0000	6.189E-11	1.046E-7	  -20.0000	   26.7567	    1.3413	    0.0000	
 -840.0000	5.918E-11	1.012E-7	  -20.0000	   26.7567	    1.3413	    0.0000	
 -850.0000	6.061E-11	9.824E-8	  -20.0000	   26.7567	    1.3413	    0.0000	
 -860.0000	5.848E-11	1.061E-7	  -20.0000	   26.7567	    1.3413	    0.0000	
 -870.0000	5.764E-11	1.046E-7	  -20.0000	   26.7567	    1.3413	    0.0000	
 -880.0000	5.914E-11	9.590E-8	  -20.0000	   26.7567	    1.3413	    0.0000	
 -890.0000	5.489E-11	1.087E-7	  -20.0000	   26.7567	    1.3413	    0.0000	
 -900.0000	5.680E-11	8.661E-8	  -20.0000	   26.7567	    1.3413	    0.0000	
 -910.0000	5.762E-11	9.623E-8	  -20.0000	   26.7567	    1.3413	    0.0000	
 -920.0000	5.579E-11	9.657E-8	  -20.0000	   26.7567	    1.3413	    0.0000	
 -930.0000	5.568E-11	8.822E-8	  -20.0000	   26.7567	    1.3413	    0.0000	
 -940.0000	5.367E-11	1.023E-7	  -20.0000	   26.7567	    1.3413	    0.0000	
 -950.0000	5.340E-11	8.697E-8	  -20.0000	   26.7567	    1.3413	    0.0000	
 -960.0000	5.435E-11	9.278E-8	  -20.0000	   26.7567	    1.3413	    0.0000	
 -970.0000	5.525E-11	7.808E-8	  -20.0000	   26.7567	    1.3413	    0.0000	
 -980.0000	5.173E-11	8.231E-8	  -20.0000	   26.7567	    1.3413	    0.0000	
 -990.0000	5.370E-11	9.593E-8	  -20.0000	   26.7567	    1.3413	    0.0000	
-1000.0000	5.545E-11	8.306E-8	  -20.0000	   26.7567	    1.3413	    0.0000	
