37398_012_PSS_HM_XX_Irrad_20min
Date/Time: 1/6/2022 1:15:19 PM
Sensor Name: 37398_012_PSS_HM_XX
Station: Tesla
Annealing Status: 20 min
Environment: -20C
Tester: Eric Spencer
Notes: Irradiated 67m in OT 11

Time Delay per Ramp Step (s): 1.000

CV Time Delay per Measurement (s) :0.500

AC Voltage (V): 0.500

Current Number of measurements per voltage: 4.000

IV Time Delay per Measurement (s) :0.500


BiasVoltage	LCR_Cp_freq1000.0	LCR_G_freq1000.0	Temperature	Air_Temp	Humidity	Dewpoint	
 -200.0000	1.088E-10	5.636E-7	  -20.0000	   25.6630	    1.3546	    0.0000	
 -210.0000	1.085E-10	5.813E-7	  -20.0000	   25.6630	    1.3546	    0.0000	
 -220.0000	1.098E-10	5.163E-7	  -20.0000	   25.6630	    1.3546	    0.0000	
 -230.0000	1.037E-10	5.026E-7	  -20.0000	   25.6630	    1.3546	    0.0000	
 -240.0000	1.054E-10	4.940E-7	  -20.0000	   25.6630	    1.3546	    0.0000	
 -250.0000	9.982E-11	5.009E-7	  -20.0000	   25.6630	    1.3546	    0.0000	
 -260.0000	1.040E-10	4.805E-7	  -20.0000	   25.6630	    1.3546	    0.0000	
 -270.0000	1.024E-10	4.609E-7	  -20.0000	   25.6630	    1.3546	    0.0000	
 -280.0000	1.012E-10	4.453E-7	  -20.0000	   25.6630	    1.3546	    0.0000	
 -290.0000	9.606E-11	4.447E-7	  -20.0000	   25.6630	    1.3546	    0.0000	
 -300.0000	9.601E-11	4.681E-7	  -20.0000	   25.6630	    1.3546	    0.0000	
 -310.0000	9.696E-11	4.548E-7	  -20.0000	   25.6630	    1.3546	    0.0000	
 -320.0000	9.459E-11	4.193E-7	  -20.0000	   25.6630	    1.3546	    0.0000	
 -330.0000	9.388E-11	4.229E-7	  -20.0000	   25.6630	    1.3546	    0.0000	
 -340.0000	9.729E-11	4.527E-7	  -20.0000	   25.6630	    1.3546	    0.0000	
 -350.0000	9.544E-11	4.183E-7	  -20.0000	   25.6630	    1.3546	    0.0000	
 -360.0000	8.941E-11	4.295E-7	  -20.0000	   25.6630	    1.3546	    0.0000	
 -370.0000	8.412E-11	4.039E-7	  -20.0000	   25.6630	    1.3546	    0.0000	
 -380.0000	9.073E-11	3.939E-7	  -20.0000	   25.6630	    1.3546	    0.0000	
 -390.0000	8.807E-11	4.137E-7	  -20.0000	   25.6630	    1.3546	    0.0000	
 -400.0000	8.813E-11	3.747E-7	  -20.0000	   25.6630	    1.3546	    0.0000	
 -410.0000	8.639E-11	3.677E-7	  -20.0000	   25.6630	    1.3546	    0.0000	
 -420.0000	7.792E-11	3.895E-7	  -20.0000	   25.6630	    1.3546	    0.0000	
 -430.0000	8.375E-11	3.703E-7	  -20.0000	   25.6630	    1.3546	    0.0000	
 -440.0000	7.777E-11	3.604E-7	  -20.0000	   25.6630	    1.3546	    0.0000	
 -450.0000	7.571E-11	3.469E-7	  -20.0000	   25.6630	    1.3546	    0.0000	
 -460.0000	8.193E-11	3.454E-7	  -20.0000	   25.6630	    1.3546	    0.0000	
 -470.0000	7.527E-11	3.229E-7	  -20.0000	   25.6630	    1.3546	    0.0000	
 -480.0000	7.973E-11	3.335E-7	  -20.0000	   25.6630	    1.3546	    0.0000	
 -490.0000	7.113E-11	3.369E-7	  -20.0000	   25.6630	    1.3546	    0.0000	
 -500.0000	7.084E-11	3.873E-7	  -20.0000	   25.6630	    1.3546	    0.0000	
 -510.0000	6.866E-11	3.221E-7	  -20.0000	   25.6630	    1.3546	    0.0000	
 -520.0000	7.423E-11	3.169E-7	  -20.0000	   25.6630	    1.3546	    0.0000	
 -530.0000	7.358E-11	3.136E-7	  -20.0000	   25.6630	    1.3546	    0.0000	
 -540.0000	6.746E-11	3.156E-7	  -20.0000	   25.6630	    1.3546	    0.0000	
 -550.0000	6.860E-11	3.607E-7	  -20.0000	   25.6630	    1.3546	    0.0000	
 -560.0000	6.904E-11	3.090E-7	  -20.0000	   25.6630	    1.3546	    0.0000	
 -570.0000	5.849E-11	3.204E-7	  -20.0000	   25.6630	    1.3546	    0.0000	
 -580.0000	5.809E-11	2.939E-7	  -20.0000	   25.6630	    1.3546	    0.0000	
 -590.0000	6.613E-11	2.765E-7	  -20.0000	   25.6630	    1.3546	    0.0000	
 -600.0000	6.167E-11	3.091E-7	  -20.0000	   25.6630	    1.3546	    0.0000	
 -610.0000	6.192E-11	3.137E-7	  -20.0000	   25.6630	    1.3546	    0.0000	
 -620.0000	6.400E-11	2.867E-7	  -20.0000	   25.6630	    1.3546	    0.0000	
 -630.0000	6.203E-11	2.757E-7	  -20.0000	   25.6630	    1.3546	    0.0000	
 -640.0000	5.298E-11	2.933E-7	  -20.0000	   25.6630	    1.3546	    0.0000	
 -650.0000	5.942E-11	2.791E-7	  -20.0000	   25.6630	    1.3546	    0.0000	
 -660.0000	5.976E-11	2.938E-7	  -20.0000	   25.6630	    1.3546	    0.0000	
 -670.0000	5.598E-11	2.307E-7	  -20.0000	   25.6630	    1.3546	    0.0000	
 -680.0000	6.256E-11	2.510E-7	  -20.0000	   25.6630	    1.3546	    0.0000	
 -690.0000	5.370E-11	2.541E-7	  -20.0000	   25.6630	    1.3546	    0.0000	
 -700.0000	5.421E-11	2.428E-7	  -20.0000	   25.6630	    1.3546	    0.0000	
 -710.0000	5.240E-11	2.706E-7	  -20.0000	   25.6630	    1.3546	    0.0000	
 -720.0000	4.834E-11	2.578E-7	  -20.0000	   25.6630	    1.3546	    0.0000	
 -730.0000	4.972E-11	2.482E-7	  -20.0000	   25.6630	    1.3546	    0.0000	
 -740.0000	4.242E-11	2.982E-7	  -20.0000	   25.6630	    1.3546	    0.0000	
 -750.0000	4.755E-11	2.353E-7	  -20.0000	   25.6630	    1.3546	    0.0000	
 -760.0000	4.761E-11	2.352E-7	  -20.0000	   25.6630	    1.3546	    0.0000	
 -770.0000	4.609E-11	2.224E-7	  -20.0000	   25.6630	    1.3546	    0.0000	
 -780.0000	4.879E-11	2.438E-7	  -20.0000	   25.6630	    1.3546	    0.0000	
 -790.0000	4.922E-11	2.706E-7	  -20.0000	   25.6630	    1.3546	    0.0000	
 -800.0000	4.492E-11	2.244E-7	  -20.0000	   25.6630	    1.3546	    0.0000	
 -810.0000	4.669E-11	2.168E-7	  -20.0000	   25.6630	    1.3546	    0.0000	
 -820.0000	4.465E-11	2.154E-7	  -20.0000	   25.6630	    1.3546	    0.0000	
 -830.0000	4.323E-11	2.499E-7	  -20.0000	   25.6630	    1.3546	    0.0000	
 -840.0000	4.129E-11	2.039E-7	  -20.0000	   25.6630	    1.3546	    0.0000	
 -850.0000	3.927E-11	2.184E-7	  -20.0000	   25.6630	    1.3546	    0.0000	
 -860.0000	4.152E-11	2.771E-7	  -20.0000	   25.6630	    1.3546	    0.0000	
 -870.0000	4.147E-11	1.931E-7	  -20.0000	   25.6630	    1.3546	    0.0000	
 -880.0000	4.267E-11	2.011E-7	  -20.0000	   25.6630	    1.3546	    0.0000	
 -890.0000	3.683E-11	1.891E-7	  -20.0000	   25.6630	    1.3546	    0.0000	
 -900.0000	4.644E-11	1.781E-7	  -20.0000	   25.6630	    1.3546	    0.0000	
 -910.0000	4.273E-11	1.758E-7	  -20.0000	   25.6630	    1.3546	    0.0000	
 -920.0000	4.101E-11	2.440E-7	  -20.0000	   25.6630	    1.3546	    0.0000	
 -930.0000	3.950E-11	2.238E-7	  -20.0000	   25.6630	    1.3546	    0.0000	
 -940.0000	3.898E-11	2.314E-7	  -20.0000	   25.6630	    1.3546	    0.0000	
 -950.0000	3.470E-11	1.877E-7	  -20.0000	   25.6630	    1.3546	    0.0000	
 -960.0000	3.415E-11	2.020E-7	  -20.0000	   25.6630	    1.3546	    0.0000	
 -970.0000	3.262E-11	1.927E-7	  -20.0000	   25.6630	    1.3546	    0.0000	
 -980.0000	4.032E-11	2.547E-7	  -20.0000	   25.6630	    1.3546	    0.0000	
 -990.0000	4.323E-11	1.962E-7	  -20.0000	   25.6630	    1.3546	    0.0000	
-1000.0000	3.446E-11	1.832E-7	  -20.0000	   25.6630	    1.3546	    0.0000	
