34254_041_PSS_HM_XX_IrradSensor_Interstrip
Date/Time: 4/21/2021 2:48:08 PM
Sensor Name: 34254_041_PSS_HM_XX_IrradSensor
Type: P
Annealing Status: Not Irradiated
Environment: RT
Tester: Eric Spencer
Notes: 

Time Delay per Ramp Step (s): 0.500

CV Time Delay per Measurement (s) :0.500

AC Voltage (V): 0.500

Current Number of measurements per voltage: 4.000

IV Time Delay per Measurement (s) :0.500


BiasVoltage	LCR_Cp_freq1000.0	LCR_G_freq1000.0	Temperature	Air_Temp	Humidity	Dewpoint	
 -125.0000	8.576E-11	2.294E-8	   27.4935	   26.7768	    3.2669	    0.0000	
 -130.0000	8.277E-11	1.917E-8	   27.4935	   26.7768	    3.2669	    0.0000	
 -135.0000	8.000E-11	-4.781E-9	   27.4935	   26.7768	    3.2669	    0.0000	
 -140.0000	7.732E-11	1.518E-8	   27.4935	   26.7768	    3.2669	    0.0000	
 -145.0000	8.030E-11	2.896E-9	   27.4935	   26.7768	    3.2669	    0.0000	
 -150.0000	8.216E-11	1.568E-8	   27.4935	   26.7768	    3.2669	    0.0000	
 -155.0000	7.376E-11	2.598E-9	   27.4935	   26.7768	    3.2669	    0.0000	
 -160.0000	7.647E-11	2.421E-8	   27.4935	   26.7768	    3.2669	    0.0000	
 -165.0000	6.942E-11	1.264E-9	   27.4935	   26.7768	    3.2669	    0.0000	
 -170.0000	7.447E-11	1.414E-8	   27.4935	   26.7768	    3.2669	    0.0000	
 -175.0000	7.129E-11	1.818E-8	   27.4935	   26.7768	    3.2669	    0.0000	
 -180.0000	7.328E-11	3.246E-9	   27.4935	   26.7768	    3.2669	    0.0000	
 -185.0000	6.764E-11	-2.003E-8	   27.4935	   26.7768	    3.2669	    0.0000	
 -190.0000	6.956E-11	-2.472E-10	   27.4935	   26.7768	    3.2669	    0.0000	
 -195.0000	6.675E-11	1.126E-8	   27.4935	   26.7768	    3.2669	    0.0000	
 -200.0000	6.430E-11	3.371E-8	   27.4935	   26.7768	    3.2669	    0.0000	
 -205.0000	6.430E-11	-6.056E-9	   27.4935	   26.7768	    3.2669	    0.0000	
 -210.0000	6.312E-11	1.863E-8	   27.4935	   26.7768	    3.2669	    0.0000	
 -215.0000	6.329E-11	-5.641E-9	   27.4935	   26.7768	    3.2669	    0.0000	
 -220.0000	6.174E-11	-2.276E-8	   27.4935	   26.7768	    3.2669	    0.0000	
 -225.0000	6.608E-11	2.985E-8	   27.4935	   26.7768	    3.2669	    0.0000	
 -230.0000	6.298E-11	7.433E-9	   27.4935	   26.7768	    3.2669	    0.0000	
 -235.0000	6.250E-11	-3.784E-9	   27.4935	   26.7768	    3.2669	    0.0000	
 -240.0000	5.816E-11	1.194E-8	   27.4935	   26.7768	    3.2669	    0.0000	
 -245.0000	5.928E-11	9.022E-9	   27.4935	   26.7768	    3.2669	    0.0000	
 -250.0000	5.813E-11	4.403E-8	   27.4935	   26.7768	    3.2669	    0.0000	
 -255.0000	6.070E-11	2.878E-9	   27.4935	   26.7768	    3.2669	    0.0000	
 -260.0000	6.132E-11	3.445E-8	   27.4935	   26.7768	    3.2669	    0.0000	
 -265.0000	5.748E-11	8.812E-9	   27.4935	   26.7768	    3.2669	    0.0000	
 -270.0000	5.754E-11	7.313E-9	   27.4935	   26.7768	    3.2669	    0.0000	
 -275.0000	5.529E-11	6.671E-9	   27.4935	   26.7768	    3.2669	    0.0000	
 -280.0000	5.492E-11	9.788E-9	   27.4935	   26.7768	    3.2669	    0.0000	
 -285.0000	5.362E-11	-4.492E-9	   27.4935	   26.7768	    3.2669	    0.0000	
 -290.0000	5.680E-11	7.498E-9	   27.4935	   26.7768	    3.2669	    0.0000	
 -295.0000	5.835E-11	-6.250E-9	   27.4935	   26.7768	    3.2669	    0.0000	
 -300.0000	5.633E-11	5.499E-9	   27.4935	   26.7768	    3.2669	    0.0000	
 -305.0000	5.651E-11	-9.953E-9	   27.4935	   26.7768	    3.2669	    0.0000	
 -310.0000	5.687E-11	1.291E-8	   27.4935	   26.7768	    3.2669	    0.0000	
 -315.0000	5.391E-11	2.072E-8	   27.4935	   26.7768	    3.2669	    0.0000	
 -320.0000	5.599E-11	2.015E-9	   27.4935	   26.7768	    3.2669	    0.0000	
 -325.0000	5.455E-11	1.656E-8	   27.4935	   26.7768	    3.2669	    0.0000	
 -330.0000	5.643E-11	1.597E-8	   27.4935	   26.7768	    3.2669	    0.0000	
 -335.0000	5.652E-11	-1.665E-8	   27.4935	   26.7768	    3.2669	    0.0000	
 -340.0000	5.924E-11	3.067E-8	   27.4935	   26.7768	    3.2669	    0.0000	
 -345.0000	5.539E-11	6.471E-10	   27.4935	   26.7768	    3.2669	    0.0000	
 -350.0000	5.398E-11	6.178E-9	   27.4935	   26.7768	    3.2669	    0.0000	
 -355.0000	5.686E-11	1.623E-8	   27.4935	   26.7768	    3.2669	    0.0000	
 -360.0000	5.764E-11	1.688E-8	   27.4935	   26.7768	    3.2669	    0.0000	
 -365.0000	5.731E-11	1.559E-8	   27.4935	   26.7768	    3.2669	    0.0000	
 -370.0000	5.298E-11	6.301E-9	   27.4935	   26.7768	    3.2669	    0.0000	
 -375.0000	5.345E-11	-1.813E-8	   27.4935	   26.7768	    3.2669	    0.0000	
 -380.0000	5.596E-11	1.582E-8	   27.4935	   26.7768	    3.2669	    0.0000	
 -385.0000	5.127E-11	8.464E-9	   27.4935	   26.7768	    3.2669	    0.0000	
 -390.0000	5.428E-11	1.167E-8	   27.4935	   26.7768	    3.2669	    0.0000	
 -395.0000	5.835E-11	1.416E-8	   27.4935	   26.7768	    3.2669	    0.0000	
 -400.0000	5.801E-11	8.846E-9	   27.4935	   26.7768	    3.2669	    0.0000	
 -410.0000	5.807E-11	-9.779E-9	   27.4935	   26.7768	    3.2669	    0.0000	
 -420.0000	5.621E-11	1.531E-8	   27.4935	   26.7768	    3.2669	    0.0000	
 -430.0000	5.744E-11	3.385E-8	   27.4935	   26.7768	    3.2669	    0.0000	
 -440.0000	5.487E-11	2.490E-8	   27.4935	   26.7768	    3.2669	    0.0000	
 -450.0000	5.897E-11	1.926E-9	   27.4935	   26.7768	    3.2669	    0.0000	
 -460.0000	5.453E-11	6.696E-9	   27.4935	   26.7768	    3.2669	    0.0000	
 -470.0000	5.363E-11	5.748E-9	   27.4935	   26.7768	    3.2669	    0.0000	
 -480.0000	5.044E-11	1.951E-8	   27.4935	   26.7768	    3.2669	    0.0000	
 -490.0000	5.591E-11	9.099E-9	   27.4935	   26.7768	    3.2669	    0.0000	
 -500.0000	5.244E-11	3.037E-9	   27.4935	   26.7768	    3.2669	    0.0000	
 -510.0000	5.540E-11	-3.568E-8	   27.4935	   26.7768	    3.2669	    0.0000	
 -520.0000	5.630E-11	1.222E-8	   27.4935	   26.7768	    3.2669	    0.0000	
 -530.0000	5.547E-11	1.950E-8	   27.4935	   26.7768	    3.2669	    0.0000	
 -540.0000	5.630E-11	2.411E-8	   27.4935	   26.7768	    3.2669	    0.0000	
 -550.0000	5.720E-11	-2.569E-10	   27.4935	   26.7768	    3.2669	    0.0000	
 -560.0000	5.424E-11	-1.318E-8	   27.4935	   26.7768	    3.2669	    0.0000	
 -570.0000	5.473E-11	-3.002E-9	   27.4935	   26.7768	    3.2669	    0.0000	
 -580.0000	5.760E-11	1.294E-8	   27.4935	   26.7768	    3.2669	    0.0000	
 -590.0000	5.707E-11	-1.962E-8	   27.4935	   26.7768	    3.2669	    0.0000	
 -600.0000	5.232E-11	3.649E-8	   27.4935	   26.7768	    3.2669	    0.0000	
