34252_001_PSS_HM_XX_IrradSensor
Date/Time: 4/23/2021 2:53:26 PM
Sensor Name: 34252_001_PSS_HM_XX_IrradSensor
Type: P
Annealing Status: Not Irradiated
Environment: RT
Tester: Eric Spencer
Notes: 

Time Delay per Ramp Step (s): 0.500

CV Time Delay per Measurement (s) :0.500

AC Voltage (V): 0.500

Current Number of measurements per voltage: 4.000

IV Time Delay per Measurement (s) :0.500


BiasVoltage	LCR_Cp_freq1000.0	LCR_G_freq1000.0	Temperature	Air_Temp	Humidity	Dewpoint	
 -225.0000	6.141E-11	1.570E-8	   27.8198	   26.4613	    3.4788	    0.0000	
 -230.0000	6.105E-11	1.979E-8	   27.8198	   26.4613	    3.4788	    0.0000	
 -235.0000	6.089E-11	2.248E-8	   27.8198	   26.4613	    3.4788	    0.0000	
 -240.0000	5.934E-11	2.129E-8	   27.8198	   26.4613	    3.4788	    0.0000	
 -245.0000	5.907E-11	1.753E-8	   27.8198	   26.4613	    3.4788	    0.0000	
 -250.0000	5.808E-11	1.719E-8	   27.8198	   26.4613	    3.4788	    0.0000	
 -255.0000	5.824E-11	2.521E-8	   27.8198	   26.4613	    3.4788	    0.0000	
 -260.0000	5.697E-11	1.829E-8	   27.8198	   26.4613	    3.4788	    0.0000	
 -265.0000	5.674E-11	1.785E-8	   27.8198	   26.4613	    3.4788	    0.0000	
 -270.0000	5.799E-11	1.709E-8	   27.8198	   26.4613	    3.4788	    0.0000	
 -275.0000	5.750E-11	1.913E-8	   27.8198	   26.4613	    3.4788	    0.0000	
 -280.0000	5.603E-11	1.811E-8	   27.8198	   26.4613	    3.4788	    0.0000	
 -285.0000	5.590E-11	1.784E-8	   27.8198	   26.4613	    3.4788	    0.0000	
 -290.0000	5.538E-11	2.306E-8	   27.8198	   26.4613	    3.4788	    0.0000	
 -295.0000	5.686E-11	1.498E-8	   27.8198	   26.4613	    3.4788	    0.0000	
 -300.0000	5.604E-11	2.343E-8	   27.8198	   26.4613	    3.4788	    0.0000	
 -305.0000	5.652E-11	1.274E-8	   27.8198	   26.4613	    3.4788	    0.0000	
 -310.0000	5.605E-11	1.776E-8	   27.8198	   26.4613	    3.4788	    0.0000	
 -315.0000	5.655E-11	1.384E-8	   27.8198	   26.4613	    3.4788	    0.0000	
 -320.0000	5.443E-11	1.632E-8	   27.8198	   26.4613	    3.4788	    0.0000	
 -325.0000	5.592E-11	1.377E-8	   27.8198	   26.4613	    3.4788	    0.0000	
 -330.0000	5.474E-11	1.746E-8	   27.8198	   26.4613	    3.4788	    0.0000	
 -335.0000	5.502E-11	1.770E-8	   27.8198	   26.4613	    3.4788	    0.0000	
 -340.0000	5.483E-11	2.451E-8	   27.8198	   26.4613	    3.4788	    0.0000	
 -345.0000	5.588E-11	1.393E-8	   27.8198	   26.4613	    3.4788	    0.0000	
 -350.0000	5.523E-11	1.963E-8	   27.8198	   26.4613	    3.4788	    0.0000	
 -355.0000	5.536E-11	2.107E-8	   27.8198	   26.4613	    3.4788	    0.0000	
 -360.0000	5.518E-11	2.107E-8	   27.8198	   26.4613	    3.4788	    0.0000	
 -365.0000	5.552E-11	1.605E-8	   27.8198	   26.4613	    3.4788	    0.0000	
 -370.0000	5.626E-11	1.367E-8	   27.8198	   26.4613	    3.4788	    0.0000	
 -375.0000	5.191E-11	1.794E-8	   27.8198	   26.4613	    3.4788	    0.0000	
 -380.0000	5.487E-11	2.221E-8	   27.8198	   26.4613	    3.4788	    0.0000	
 -385.0000	5.463E-11	2.678E-8	   27.8198	   26.4613	    3.4788	    0.0000	
 -390.0000	5.510E-11	1.257E-8	   27.8198	   26.4613	    3.4788	    0.0000	
 -395.0000	5.511E-11	1.932E-8	   27.8198	   26.4613	    3.4788	    0.0000	
 -400.0000	5.438E-11	1.197E-8	   27.8198	   26.4613	    3.4788	    0.0000	
 -410.0000	5.463E-11	1.914E-8	   27.8198	   26.4613	    3.4788	    0.0000	
 -420.0000	5.476E-11	1.596E-8	   27.8198	   26.4613	    3.4788	    0.0000	
 -430.0000	5.529E-11	1.785E-8	   27.8198	   26.4613	    3.4788	    0.0000	
 -440.0000	5.439E-11	1.738E-8	   27.8198	   26.4613	    3.4788	    0.0000	
 -450.0000	5.257E-11	3.122E-8	   27.8198	   26.4613	    3.4788	    0.0000	
 -460.0000	5.502E-11	1.991E-8	   27.8198	   26.4613	    3.4788	    0.0000	
 -470.0000	5.391E-11	1.819E-8	   27.8198	   26.4613	    3.4788	    0.0000	
 -480.0000	5.551E-11	1.917E-8	   27.8198	   26.4613	    3.4788	    0.0000	
 -490.0000	5.548E-11	1.980E-8	   27.8198	   26.4613	    3.4788	    0.0000	
 -500.0000	5.531E-11	1.704E-8	   27.8198	   26.4613	    3.4788	    0.0000	
 -510.0000	5.435E-11	1.918E-8	   27.8198	   26.4613	    3.4788	    0.0000	
 -520.0000	5.430E-11	2.051E-8	   27.8198	   26.4613	    3.4788	    0.0000	
 -530.0000	5.481E-11	2.087E-8	   27.8198	   26.4613	    3.4788	    0.0000	
 -540.0000	5.460E-11	1.802E-8	   27.8198	   26.4613	    3.4788	    0.0000	
 -550.0000	5.478E-11	1.546E-8	   27.8198	   26.4613	    3.4788	    0.0000	
 -560.0000	5.453E-11	2.286E-8	   27.8198	   26.4613	    3.4788	    0.0000	
 -570.0000	5.432E-11	1.937E-8	   27.8198	   26.4613	    3.4788	    0.0000	
 -580.0000	5.429E-11	1.865E-8	   27.8198	   26.4613	    3.4788	    0.0000	
 -590.0000	5.477E-11	2.005E-8	   27.8198	   26.4613	    3.4788	    0.0000	
 -600.0000	5.598E-11	2.001E-8	   27.8198	   26.4613	    3.4788	    0.0000	
