#Open Capacitance 1000Hz:4.464170E-12
#Open Capacitance 1000000Hz:Not Measured
#38202_001_2-S_HM_XX_Unirrad_Single
#Date/Time: 4/15/2022 1:53:34 PM
#Sensor Name: 38202_001_2-S_HM_XX
#Station: Tesla
#Annealing Status: Not Irradiated
#Environment: 23.5C
#Tester: Eric Spencer

#Notes: Diced at Fermilab

#Time Delay per Ramp Step (s): 0.000

#Time Delay per Measurement (s) :0.000

#Number of measurements per voltage: 0.000



Strip 	Time	RH	ChuckT	AirT	Global Current	Pinhole	Coupling Cap	Istrip_0	Istrip_1	Istrip_2	Istrip_3	Istrip_Mean	Istrip_Median	I_RBias_V-1.0	I_RBias_V-5.0
50	3732890917.442144	1.253692	23.500000	27.620327	-2.950000E-9	-5.588654E-11	8.012540E-11	-2.956837E-11	-2.800520E-11	-2.621368E-11	-2.765562E-11	-2.786072E-11	-2.783041E-11	-6.824382E-7	-3.411124E-6
51	3732890934.236589	1.240276	23.500000	27.638657	-2.940000E-9	-5.002897E-11	8.013770E-11	-2.308409E-11	-2.223137E-11	-2.208437E-11	-2.241311E-11	-2.245323E-11	-2.232224E-11	-6.821096E-7	-3.409526E-6
52	3732890950.962483	1.268505	23.500000	27.631068	-2.950000E-9	-5.503541E-11	8.014850E-11	-2.412409E-11	-2.338585E-11	-2.259342E-11	-2.331183E-11	-2.335380E-11	-2.334884E-11	-6.830149E-7	-3.414010E-6
53	3732890967.733523	1.273876	23.500000	27.616997	-2.950000E-9	-5.398405E-11	8.015340E-11	-2.657126E-11	-2.778216E-11	-2.777746E-11	-3.006679E-11	-2.804942E-11	-2.777981E-11	-6.829421E-7	-3.413654E-6
54	3732890984.445800	1.295099	23.500000	27.630829	-2.960000E-9	-5.543595E-11	8.016840E-11	-2.171085E-11	-2.556028E-11	-2.468916E-11	-2.640912E-11	-2.459235E-11	-2.512472E-11	-6.849505E-7	-3.423657E-6
55	3732891001.136901	1.271991	23.500000	27.633543	-2.950000E-9	-5.002900E-11	8.017760E-11	-2.723199E-11	-2.550140E-11	-2.420605E-11	-2.374626E-11	-2.517143E-11	-2.485373E-11	-6.838761E-7	-3.418321E-6
56	3732891018.027308	1.309042	23.500000	27.643195	-2.950000E-9	-5.578639E-11	8.018760E-11	-2.707662E-11	-2.513483E-11	-2.847806E-11	-2.604808E-11	-2.668440E-11	-2.656235E-11	-6.836920E-7	-3.417431E-6
57	3732891034.904572	1.277846	23.500000	27.629184	-2.950000E-9	-5.593658E-11	8.019690E-11	-2.649927E-11	-2.850280E-11	-2.625109E-11	-2.866268E-11	-2.747896E-11	-2.750103E-11	-6.848063E-7	-3.423000E-6
58	3732891051.620416	1.231499	23.500000	27.630927	-2.950000E-9	-5.949118E-11	8.021420E-11	-2.395440E-11	-2.239512E-11	-2.548832E-11	-2.473945E-11	-2.414432E-11	-2.434693E-11	-6.854404E-7	-3.426165E-6
59	3732891068.312318	1.251190	23.500000	27.636200	-2.950000E-9	-4.962846E-11	8.022170E-11	-2.741047E-11	-2.529614E-11	-2.488767E-11	-2.636027E-11	-2.598864E-11	-2.582821E-11	-6.841710E-7	-3.419751E-6
60	3732891085.082023	1.326232	23.500000	27.642956	-2.950000E-9	-5.153090E-11	8.022820E-11	-2.793059E-11	-2.710832E-11	-2.651769E-11	-2.637539E-11	-2.698300E-11	-2.681300E-11	-6.835535E-7	-3.416738E-6
