#Open Capacitance 1000Hz:4.467450E-12
#Open Capacitance 1000000Hz:Not Measured
#38202_031_2-S_HM_XX_Irrad_20min_Single
#Date/Time: 4/29/2022 10:16:02 AM
#Sensor Name: 38202_031_2-S_HM_XX
#Station: Tesla
#Annealing Status: 20 min
#Environment: -20C
#Tester: Eric Spencer

#Notes: Irradiated at RINSC

#Time Delay per Ramp Step (s): 0.000

#Time Delay per Measurement (s) :0.000

#Number of measurements per voltage: 0.000



Strip 	Time	RH	ChuckT	AirT	Global Current	Pinhole	Coupling Cap	Istrip_0	Istrip_1	Istrip_2	Istrip_3	Istrip_Mean	Istrip_Median	I_RBias_V-1.0	I_RBias_V-5.0
37	3734087219.766127	1.224683	-20.000000	26.718135	-1.607900E-5	-4.962825E-11	8.131660E-11	-2.193642E-7	-2.193621E-7	-2.193541E-7	-2.193504E-7	-2.193577E-7	-2.193581E-7	-3.534878E-7	-2.644391E-6
38	3734087235.814455	1.241615	-20.000000	26.737655	-1.608000E-5	-5.503522E-11	8.131690E-11	-2.193424E-7	-2.193429E-7	-2.193416E-7	-2.193379E-7	-2.193412E-7	-2.193420E-7	-3.535553E-7	-2.644732E-6
39	3734087251.972486	1.235691	-20.000000	26.712943	-1.608000E-5	-5.348325E-11	8.131310E-11	-2.192003E-7	-2.191928E-7	-2.191852E-7	-2.191860E-7	-2.191911E-7	-2.191894E-7	-3.535862E-7	-2.644276E-6
40	3734087268.065079	1.239595	-20.000000	26.705314	-1.607000E-5	-5.423419E-11	8.131160E-11	-2.190071E-7	-2.190083E-7	-2.190174E-7	-2.190255E-7	-2.190146E-7	-2.190129E-7	-3.534088E-7	-2.642995E-6
41	3734087284.001483	1.235862	-20.000000	26.696753	-1.607000E-5	-5.128040E-11	8.131220E-11	-2.187993E-7	-2.188038E-7	-2.188100E-7	-2.188058E-7	-2.188047E-7	-2.188048E-7	-3.543730E-7	-2.646723E-6
42	3734087300.185606	1.225658	-20.000000	26.691561	-1.606300E-5	-5.007887E-11	8.130980E-11	-2.187534E-7	-2.187542E-7	-2.187554E-7	-2.187547E-7	-2.187544E-7	-2.187545E-7	-3.539555E-7	-2.644437E-6
43	3734087316.213530	1.236807	-20.000000	26.694574	-1.605800E-5	-5.663729E-11	8.130560E-11	-2.186354E-7	-2.186303E-7	-2.186221E-7	-2.186222E-7	-2.186275E-7	-2.186262E-7	-3.542221E-7	-2.645295E-6
44	3734087332.103653	1.223453	-20.000000	26.685499	-1.605000E-5	-5.658728E-11	8.130710E-11	-2.183947E-7	-2.183896E-7	-2.183953E-7	-2.184025E-7	-2.183955E-7	-2.183950E-7	-3.555137E-7	-2.650956E-6
45	3734087348.167891	1.190738	-20.000000	26.646460	-1.604300E-5	-5.393377E-11	8.130770E-11	-2.183957E-7	-2.183950E-7	-2.184050E-7	-2.184104E-7	-2.184015E-7	-2.184003E-7	-3.554509E-7	-2.650592E-6
46	3734087364.366005	1.210949	-20.000000	26.646953	-1.605000E-5	-5.017899E-11	8.130780E-11	-2.182882E-7	-2.182921E-7	-2.182926E-7	-2.182842E-7	-2.182893E-7	-2.182901E-7	-3.547043E-7	-2.646442E-6
47	3734087380.463202	1.253187	-20.000000	26.675509	-1.604400E-5	-4.892740E-11	8.130810E-11	-2.182931E-7	-2.183026E-7	-2.183110E-7	-2.183147E-7	-2.183054E-7	-2.183068E-7	-3.551200E-7	-2.648600E-6
48	3734087396.204751	1.234188	-20.000000	26.671665	-1.604600E-5	-5.508532E-11	8.130620E-11	-2.182795E-7	-2.182787E-7	-2.182736E-7	-2.182603E-7	-2.182730E-7	-2.182761E-7	-3.551298E-7	-2.648522E-6
49	3734087412.254363	1.219539	-20.000000	26.663442	-1.604800E-5	-5.293252E-11	8.130550E-11	-2.181897E-7	-2.181926E-7	-2.181865E-7	-2.181903E-7	-2.181898E-7	-2.181900E-7	-3.558732E-7	-2.651827E-6
50	3734087428.314053	1.223484	-20.000000	26.641901	-1.605200E-5	-5.153074E-11	8.130330E-11	-2.182155E-7	-2.182206E-7	-2.182255E-7	-2.182273E-7	-2.182222E-7	-2.182231E-7	-3.557737E-7	-2.651395E-6
51	3734087444.405513	1.261493	-20.000000	26.669922	-1.605300E-5	-5.413410E-11	8.130450E-11	-2.181235E-7	-2.181354E-7	-2.181324E-7	-2.181160E-7	-2.181268E-7	-2.181279E-7	-3.565883E-7	-2.655230E-6
52	3734087460.432073	1.219867	-20.000000	26.652881	-1.604600E-5	-5.323295E-11	8.130920E-11	-2.180491E-7	-2.180364E-7	-2.180339E-7	-2.180343E-7	-2.180384E-7	-2.180354E-7	-3.567743E-7	-2.655838E-6
53	3734087476.735691	1.216857	-20.000000	26.665522	-1.604200E-5	-5.458466E-11	8.131090E-11	-2.179319E-7	-2.179064E-7	-2.179063E-7	-2.179162E-7	-2.179152E-7	-2.179113E-7	-3.571471E-7	-2.657111E-6
54	3734087492.476384	1.222724	-20.000000	26.649410	-1.604200E-5	-5.203138E-11	8.130490E-11	-2.177237E-7	-2.177277E-7	-2.177303E-7	-2.177295E-7	-2.177278E-7	-2.177286E-7	-3.579879E-7	-2.660631E-6
55	3734087508.696918	1.213952	-20.000000	26.627317	-1.603500E-5	-5.243188E-11	8.130590E-11	-2.177625E-7	-2.177640E-7	-2.177720E-7	-2.177814E-7	-2.177700E-7	-2.177680E-7	-3.575444E-7	-2.658469E-6
56	3734087524.642064	1.205003	-20.000000	26.651255	-1.604000E-5	-5.598645E-11	8.130760E-11	-2.177130E-7	-2.177062E-7	-2.176963E-7	-2.176935E-7	-2.177022E-7	-2.177012E-7	-3.577764E-7	-2.659418E-6
57	3734087540.744040	1.219687	-20.000000	26.635878	-1.604100E-5	-5.353331E-11	8.130610E-11	-2.177915E-7	-2.178073E-7	-2.178220E-7	-2.178102E-7	-2.178078E-7	-2.178087E-7	-3.585692E-7	-2.663838E-6
58	3734087556.970788	1.213524	-20.000000	26.631992	-1.604500E-5	-4.987859E-11	8.130530E-11	-2.182744E-7	-2.182783E-7	-2.182861E-7	-2.182913E-7	-2.182825E-7	-2.182822E-7	-3.586702E-7	-2.666254E-6
59	3734087572.787311	1.216948	-20.000000	26.605597	-1.604500E-5	-5.303269E-11	8.130100E-11	-2.197163E-7	-2.197284E-7	-2.197372E-7	-2.197254E-7	-2.197268E-7	-2.197269E-7	-3.558831E-7	-2.657940E-6
60	3734087588.869543	1.228804	-20.000000	26.631774	-1.605100E-5	-5.518543E-11	8.129110E-11	-2.224224E-7	-2.224171E-7	-2.224230E-7	-2.224308E-7	-2.224233E-7	-2.224227E-7	-3.530533E-7	-2.654856E-6
