#Open Capacitance 1000Hz:4.464570E-12
#Open Capacitance 1000000Hz:Not Measured
#38202_028_2-S_HM_XX_Irrad_20min_Single
#Date/Time: 4/27/2022 4:57:47 PM
#Sensor Name: 38202_028_2-S_HM_XX
#Station: Tesla
#Annealing Status: 20 min
#Environment: -20C
#Tester: Eric Spencer

#Notes: Irradiated at RINSC

#Time Delay per Ramp Step (s): 0.000

#Time Delay per Measurement (s) :0.000

#Number of measurements per voltage: 0.000



Strip 	Time	RH	ChuckT	AirT	Global Current	Pinhole	Coupling Cap	Istrip_0	Istrip_1	Istrip_2	Istrip_3	Istrip_Mean	Istrip_Median	I_RBias_V-1.0	I_RBias_V-5.0
18	3733938219.783758	1.313359	-20.000000	26.210870	-1.420000E-5	-5.648704E-11	8.093660E-11	-1.913822E-7	-1.913889E-7	-1.914000E-7	-1.914121E-7	-1.913958E-7	-1.913945E-7	-3.883329E-7	-2.707248E-6
19	3733938235.947174	1.324181	-20.000000	26.228527	-1.420300E-5	-5.563594E-11	8.093780E-11	-1.915894E-7	-1.915863E-7	-1.915933E-7	-1.916112E-7	-1.915950E-7	-1.915914E-7	-3.881989E-7	-2.707258E-6
20	3733938252.007819	1.306403	-20.000000	26.226229	-1.420400E-5	-5.613658E-11	8.093950E-11	-1.917939E-7	-1.917976E-7	-1.917933E-7	-1.917978E-7	-1.917956E-7	-1.917957E-7	-3.869000E-7	-2.701426E-6
21	3733938268.142651	1.333441	-20.000000	26.212296	-1.420700E-5	-5.022898E-11	8.094250E-11	-1.918507E-7	-1.918507E-7	-1.918467E-7	-1.918490E-7	-1.918493E-7	-1.918498E-7	-3.865690E-7	-2.699952E-6
22	3733938284.184182	1.336191	-20.000000	26.202488	-1.420900E-5	-5.633687E-11	8.093900E-11	-1.920110E-7	-1.920093E-7	-1.920106E-7	-1.920143E-7	-1.920113E-7	-1.920108E-7	-3.867864E-7	-2.701564E-6
23	3733938300.216362	1.319141	-20.000000	26.195670	-1.420800E-5	-5.518534E-11	8.093800E-11	-1.920882E-7	-1.920802E-7	-1.920771E-7	-1.920679E-7	-1.920784E-7	-1.920786E-7	-3.871932E-7	-2.704048E-6
24	3733938316.060360	1.337808	-20.000000	26.195987	-1.420300E-5	-5.733813E-11	8.093920E-11	-1.921470E-7	-1.921574E-7	-1.921687E-7	-1.921718E-7	-1.921612E-7	-1.921630E-7	-3.872923E-7	-2.705038E-6
25	3733938332.121062	1.323028	-20.000000	26.188260	-1.420000E-5	-5.463466E-11	8.093730E-11	-1.922542E-7	-1.922423E-7	-1.922326E-7	-1.922340E-7	-1.922408E-7	-1.922381E-7	-3.871461E-7	-2.704533E-6
26	3733938348.214730	1.333111	-20.000000	26.192956	-1.420000E-5	-6.049221E-11	8.094210E-11	-1.923842E-7	-1.923774E-7	-1.923778E-7	-1.923881E-7	-1.923819E-7	-1.923810E-7	-3.865979E-7	-2.702523E-6
27	3733938364.466411	1.344388	-20.000000	26.223571	-1.419800E-5	-5.318278E-11	8.093990E-11	-1.925753E-7	-1.925663E-7	-1.925492E-7	-1.925518E-7	-1.925607E-7	-1.925591E-7	-3.869268E-7	-2.704529E-6
28	3733938380.423684	1.333377	-20.000000	26.212753	-1.420100E-5	-5.523541E-11	8.094000E-11	-1.927141E-7	-1.927249E-7	-1.927216E-7	-1.927136E-7	-1.927186E-7	-1.927179E-7	-3.872346E-7	-2.706744E-6
29	3733938396.322101	1.320317	-20.000000	26.206312	-1.420200E-5	-5.643701E-11	8.094280E-11	-1.929002E-7	-1.929087E-7	-1.929157E-7	-1.929075E-7	-1.929080E-7	-1.929081E-7	-3.860577E-7	-2.701732E-6
30	3733938412.284074	1.335613	-20.000000	26.186081	-1.420200E-5	-5.458457E-11	8.094470E-11	-1.929771E-7	-1.929750E-7	-1.929718E-7	-1.929673E-7	-1.929728E-7	-1.929734E-7	-3.868277E-7	-2.705926E-6
31	3733938428.370351	1.346234	-20.000000	26.201834	-1.420700E-5	-5.508523E-11	8.094120E-11	-1.930672E-7	-1.930640E-7	-1.930627E-7	-1.930635E-7	-1.930644E-7	-1.930638E-7	-3.868839E-7	-2.706466E-6
32	3733938444.402331	1.342926	-20.000000	26.189509	-1.420200E-5	-5.448446E-11	8.094280E-11	-1.931993E-7	-1.931878E-7	-1.931699E-7	-1.931551E-7	-1.931780E-7	-1.931788E-7	-3.873799E-7	-2.709356E-6
33	3733938460.475962	1.290747	-20.000000	26.148706	-1.420200E-5	-5.673739E-11	8.094100E-11	-1.932735E-7	-1.932681E-7	-1.932547E-7	-1.932504E-7	-1.932617E-7	-1.932614E-7	-3.860359E-7	-2.703069E-6
34	3733938476.533510	1.309600	-20.000000	26.140582	-1.419500E-5	-5.408392E-11	8.094400E-11	-1.933191E-7	-1.933115E-7	-1.933143E-7	-1.933275E-7	-1.933181E-7	-1.933167E-7	-3.857929E-7	-2.701961E-6
35	3733938492.557880	1.326168	-20.000000	26.159605	-1.418800E-5	-5.438431E-11	8.094670E-11	-1.934578E-7	-1.934509E-7	-1.934461E-7	-1.934399E-7	-1.934487E-7	-1.934485E-7	-3.868562E-7	-2.707649E-6
36	3733938508.602278	1.285438	-20.000000	26.139016	-1.418800E-5	-5.503515E-11	8.094480E-11	-1.934999E-7	-1.935020E-7	-1.934981E-7	-1.935003E-7	-1.935001E-7	-1.935001E-7	-3.864055E-7	-2.705810E-6
37	3733938524.692675	1.268480	-20.000000	26.117275	-1.418600E-5	-5.608650E-11	8.094640E-11	-1.936833E-7	-1.936761E-7	-1.936803E-7	-1.936852E-7	-1.936812E-7	-1.936818E-7	-3.866364E-7	-2.707828E-6
38	3733938540.639309	1.284773	-20.000000	26.155761	-1.418200E-5	-5.293244E-11	8.095280E-11	-1.938756E-7	-1.938774E-7	-1.938851E-7	-1.938801E-7	-1.938795E-7	-1.938788E-7	-3.858024E-7	-2.704467E-6
39	3733938556.735542	1.287794	-20.000000	26.154273	-1.418700E-5	-5.228159E-11	8.095200E-11	-1.940045E-7	-1.940133E-7	-1.940173E-7	-1.940076E-7	-1.940107E-7	-1.940105E-7	-3.857862E-7	-2.704771E-6
40	3733938572.727300	1.332015	-20.000000	26.158018	-1.418800E-5	-5.688754E-11	8.095890E-11	-1.942242E-7	-1.942199E-7	-1.942135E-7	-1.942124E-7	-1.942175E-7	-1.942167E-7	-3.855621E-7	-2.704454E-6
41	3733938588.940434	1.332646	-20.000000	26.134200	-1.418600E-5	-4.997866E-11	8.095850E-11	-1.943903E-7	-1.943778E-7	-1.943765E-7	-1.943714E-7	-1.943790E-7	-1.943772E-7	-3.865405E-7	-2.710075E-6
42	3733938604.784910	1.356815	-20.000000	26.140462	-1.419200E-5	-5.338304E-11	8.095820E-11	-1.945927E-7	-1.946024E-7	-1.946123E-7	-1.946210E-7	-1.946071E-7	-1.946073E-7	-3.854977E-7	-2.705705E-6
43	3733938620.882644	1.320578	-20.000000	26.131029	-1.419000E-5	-5.548572E-11	8.096160E-11	-1.946743E-7	-1.946704E-7	-1.946620E-7	-1.946424E-7	-1.946623E-7	-1.946662E-7	-3.856427E-7	-2.706630E-6
44	3733938636.873937	1.306243	-20.000000	26.116265	-1.418400E-5	-5.308264E-11	8.096020E-11	-1.947422E-7	-1.947457E-7	-1.947525E-7	-1.947361E-7	-1.947441E-7	-1.947439E-7	-3.857444E-7	-2.707341E-6
45	3733938652.966166	1.315379	-20.000000	26.092940	-1.417900E-5	-5.238173E-11	8.096320E-11	-1.947503E-7	-1.947525E-7	-1.947500E-7	-1.947543E-7	-1.947518E-7	-1.947514E-7	-3.861024E-7	-2.709367E-6
46	3733938668.941481	1.311916	-20.000000	26.093060	-1.417800E-5	-5.092987E-11	8.096460E-11	-1.948001E-7	-1.947984E-7	-1.948070E-7	-1.948122E-7	-1.948044E-7	-1.948035E-7	-3.858283E-7	-2.708243E-6
47	3733938685.028512	1.318624	-20.000000	26.116800	-1.417500E-5	-5.468470E-11	8.096370E-11	-1.949889E-7	-1.949975E-7	-1.950039E-7	-1.950018E-7	-1.949980E-7	-1.949996E-7	-3.855374E-7	-2.707540E-6
48	3733938701.220478	1.332360	-20.000000	26.116166	-1.416800E-5	-5.518534E-11	8.096890E-11	-1.951072E-7	-1.951057E-7	-1.951063E-7	-1.951035E-7	-1.951057E-7	-1.951060E-7	-3.867786E-7	-2.714096E-6
49	3733938717.245818	1.316592	-20.000000	26.101026	-1.416400E-5	-5.833940E-11	8.096960E-11	-1.952778E-7	-1.952697E-7	-1.952599E-7	-1.952619E-7	-1.952673E-7	-1.952658E-7	-3.859453E-7	-2.710551E-6
50	3733938733.091815	1.311320	-20.000000	26.091870	-1.416900E-5	-5.738817E-11	8.097060E-11	-1.953513E-7	-1.953502E-7	-1.953453E-7	-1.953392E-7	-1.953465E-7	-1.953478E-7	-3.858726E-7	-2.710552E-6
51	3733938749.139919	1.328738	-20.000000	26.082299	-1.416600E-5	-5.708775E-11	8.097510E-11	-1.955230E-7	-1.955251E-7	-1.955194E-7	-1.955211E-7	-1.955222E-7	-1.955221E-7	-3.857491E-7	-2.710518E-6
52	3733938765.363117	1.309513	-20.000000	26.080577	-1.417200E-5	-5.423414E-11	8.097720E-11	-1.956614E-7	-1.956440E-7	-1.956441E-7	-1.956522E-7	-1.956504E-7	-1.956481E-7	-3.860048E-7	-2.712430E-6
53	3733938781.346833	1.313942	-20.000000	26.099678	-1.416900E-5	-5.663718E-11	8.098180E-11	-1.958137E-7	-1.958220E-7	-1.958268E-7	-1.958409E-7	-1.958259E-7	-1.958244E-7	-3.858804E-7	-2.712502E-6
54	3733938797.234302	1.315375	-20.000000	26.103603	-1.416400E-5	-5.658713E-11	8.098580E-11	-1.960681E-7	-1.960644E-7	-1.960562E-7	-1.960479E-7	-1.960592E-7	-1.960603E-7	-3.859012E-7	-2.713489E-6
55	3733938813.325051	1.338188	-20.000000	26.106119	-1.416300E-5	-5.503512E-11	8.098770E-11	-1.961401E-7	-1.961410E-7	-1.961466E-7	-1.961491E-7	-1.961442E-7	-1.961438E-7	-3.850127E-7	-2.709593E-6
56	3733938829.489209	1.310466	-20.000000	26.079426	-1.416200E-5	-5.228163E-11	8.098850E-11	-1.964318E-7	-1.964292E-7	-1.964348E-7	-1.964457E-7	-1.964354E-7	-1.964333E-7	-3.853811E-7	-2.712419E-6
57	3733938845.620087	1.319017	-20.000000	26.074294	-1.415800E-5	-5.628679E-11	8.099030E-11	-1.967063E-7	-1.967018E-7	-1.966977E-7	-1.966976E-7	-1.967008E-7	-1.966998E-7	-3.851246E-7	-2.712153E-6
58	3733938861.544572	1.288479	-20.000000	26.052732	-1.415800E-5	-5.518538E-11	8.099330E-11	-1.972667E-7	-1.972651E-7	-1.972647E-7	-1.972586E-7	-1.972638E-7	-1.972649E-7	-3.851472E-7	-2.714560E-6
59	3733938877.759974	1.264460	-20.000000	26.021621	-1.415800E-5	-5.718791E-11	8.099270E-11	-1.988988E-7	-1.988957E-7	-1.989002E-7	-1.989041E-7	-1.988997E-7	-1.988995E-7	-3.821528E-7	-2.706324E-6
60	3733938894.199496	1.277178	-20.000000	26.049047	-1.416400E-5	-5.248186E-11	8.098350E-11	-2.016076E-7	-2.015994E-7	-2.015945E-7	-2.016004E-7	-2.016005E-7	-2.015999E-7	-3.792222E-7	-2.702314E-6
